Time,AirTemp_Obs,AirTemp_CLM,RH_Obs,RH_CLM,Shortwave_Obs,Shortwave_CLM,Longwave_Obs,Longwave_CLM,AirPressure_Obs,AirPressure_CLM,Rainfall_Obs,Rainfall_CLM,Snowfall_Obs,Snowfall_CLM,SnowDepth_Echosounder_obs,SnowDepth_MSC_obs,SnowDepth_CLM,SWE_CLM,SCF_CLM,SoilTemp_2cm_Obs,SoilTemp_5cm_Obs,SoilTemp_10cm_Obs,SoilTemp_20cm_Obs,SnowLayerThickness_1,SnowLayerThickness_2,SnowLayerThickness_3,SnowLayerThickness_4,SnowLayerDensities_1,SnowLayerDensities_2,SnowLayerDensities_3,SnowLayerDensities_4,SnowLayerGrainRadii_1,SnowLayerGrainRadii_2,SnowLayerGrainRadii_3,SnowLayerGrainRadii_4,SnowThermalConductivities_1,SnowThermalConductivities_2,SnowThermalConductivities_3,SnowThermalConductivities_4,SnowLayerTemps_1,SnowLayerTemps_2,SnowLayerTemps_3,SnowLayerTemps_4,SnowIceContent_1,SnowIceContent_2,SnowIceContent_3,SnowIceContent_4,SnowLiquidWater_1,SnowLiquidWater_2,SnowLiquidWater_3,SnowLiquidWater_4,SoilTemp_1cm_CLM,SoilTemp_4cm_CLM,SoilTemp_9cm_CLM,SoilTemp_10cm_CLM,SoilTemp_16cm_CLM,SoilTemp_26cm_CLM,SoilTemp_40cm_CLM,SoilTemp_80cm_CLM,SoilTemp_136cm_CLM,SoilTemp_170cm_CLM,SoilTemp_208cm_CLM,SoilTemp_250cm_CLM,SoilTemp_299cm_CLM,SoilTemp_358cm_CLM,SoilTemp_427cm_CLM,PotentialSoilWater_1cm_CLM,SoilMoisture_2cm_Obs,PotentialSoilWater_4cm_CLM,SoilMoisture_5cm_Obs,PotentialSoilWater_9cm_CLM,SoilMoisture_10cm_Obs,PotentialSoilWater_16cm_CLM,SoilMoisture_20cm_Obs,PotentialSoilWater_26cm_CLM,NEE_Obs,NEE_CLM,CH4_Obs,CH4_CLM,NPP_CLM,EcosysResp_CLM,CO2Flux_CLM,SoilResp_CLM
2019-01-14 00:00,-28.3,-30.5000061035156,75,73.9974212646484,0.845,196.899993896484,207,1.13900005817413,101.55,101.55,0,0,0,0,0.769,0.3445,0.2989481985569,76.4211654663086,1,-6.556,-5.633,-5.067,-4.629,0.0193777736276388,0.0492453202605247,0.109884060919285,0.121870458126068,170.626693725586,195.959655761719,261.708343505859,284.84228515625,0.0783566513061523,0.303110443115234,0.50618994140625,0.550512084960938,0.0385033041238785,0.0419537387788296,0.0522318929433823,0.0563029870390892,-33.5090240478515,-29.4154571533203,-20.3859924316406,-9.39340820312498,3.30531525611877,9.64944934844971,28.7575664520264,34.7138557434082,0,0,0,0,-3.18695678710935,-3.0228332519531,-2.78690185546873,-2.96127929687498,-2.53986206054685,-2.24832763671873,-1.86105957031248,-0.932928466796852,-0.342810058593727,-0.394323730468727,-0.581060791015602,-0.883886718749977,-1.2857727050781,-1.78095092773435,-2.35492553710935,-3.93545532226563,0.017,-3.85172152519226,0.035,-3.45907831192017,0.088,-3.13055300712585,0.086,-2.7684805393219,0.165935,0.140847134418109,NaN,0.000979159393957917,0,0.140847134418109,0.516439476991105,0.140847134418109
2019-01-15 00:00,-25.9,-26.4,77,76.9963989257813,0,202,203,1.00000001335143e-10,102.15,102.09,0,0,0,0,0.769,0.3434,0.29636424779892,76.412223815918,1,-6.845,-5.977,-5.39,-4.945,0.0182002242654562,0.0479480586946011,0.109664313495159,0.121723726391792,181.086456298828,201.257949829102,262.232757568359,285.185668945313,0.0817842407226562,0.307312652587891,0.51022216796875,0.555005981445313,0.0398852787911892,0.0427105240523815,0.0523214675486088,0.0563651993870735,-29.9784454345703,-26.9499420166015,-19.8254608154297,-9.0092834472656,3.29504418373108,9.64944934844971,28.7575664520264,34.7138557434082,0,0,0,0,-3.17062988281248,-3.01431884765623,-2.79007568359373,-2.95587768554685,-2.55548706054685,-2.27854003906248,-1.90241088867185,-0.960699462890602,-0.352453613281227,-0.391699218749977,-0.586309814453102,-0.886938476562477,-1.28702392578123,-1.78061523437498,-2.35318603515623,-3.9155330657959,0.023,-3.85759425163269,0.026,-3.45933890342712,0.089,-3.14984083175659,0.086,-2.80543756484985,0.165935,0.135528720266067,NaN,0.000977319879317759,0,0.135528720266067,0.496938636045363,0.135528720266067
2019-01-16 00:00,-29,-29.2000030517578,75,74.9971542358398,0,179.300003051758,179.1,1.00000001335143e-10,102.61,102.65,0,0,0,0,0.763,0.3415,0.294372409582138,76.4099044799805,1,-7.048,-6.167,-5.589,-5.161,0.0173762533813715,0.0468778945505619,0.109442889690399,0.121577061712742,189.348709106445,205.849258422852,262.763305664063,285.529693603516,0.0851772384643555,0.311911437988281,0.514090515136719,0.559358825683594,0.0410237386822701,0.0433779545128345,0.0524121858179569,0.0564275942742825,-30.1910766601562,-26.3520874023437,-19.0479797363281,-8.70209350585935,3.28979730606079,9.64944934844971,28.7575664520264,34.7138557434082,0,0,0,0,-3.15610351562498,-3.0064758300781,-2.79193725585935,-2.95059814453123,-2.56754150390623,-2.30197753906248,-1.9386047363281,-1.00009765624998,-0.373480224609352,-0.403997802734352,-0.591467285156227,-0.890203857421852,-1.28839721679685,-1.78037109374998,-2.35150756835935,-3.89787030220032,0.014,-3.86119890213013,0.034,-3.4596118927002,0.083,-3.16470789909363,0.078,-2.8344714641571,0.165935,0.130443454058495,NaN,0.00097915058312261,0,0.130443454058495,0.478292657584428,0.130443454058495
2019-01-17 00:00,-29,-26.9,75,76.9965591430664,0,194.699996948242,195.5,1.00000001335143e-10,101.64,101.69,0,0,0,0,0.764,0.3404,0.292797148227692,76.3999176025391,1,-7.548,-6.546,-5.926,-5.434,0.01684245839715,0.0460424236953259,0.109225079417229,0.121431231498718,195.151077270508,209.581878662109,263.287292480469,285.872589111328,0.0889671936035156,0.316683685302734,0.518085083007813,0.563597106933594,0.0418444871902466,0.0439287796616554,0.0525020733475685,0.0564898662269115,-31.1729797363281,-27.6694244384765,-19.3661407470703,-8.6124328613281,3.28664088249207,9.64944934844971,28.7575664520264,34.7138557434082,0,0,0,0,-3.17215576171873,-3.02155151367185,-2.80646362304685,-2.96564331054685,-2.5838684082031,-2.32333984374998,-1.96939697265623,-1.03757324218748,-0.363195800781227,-0.410833740234352,-0.595983886718727,-0.893530273437477,-1.2899230957031,-1.7801574707031,-2.3498596191406,-3.91830658912659,0.012,-3.86453127861023,0.028,-3.4621844291687,0.088,-3.18541264533997,0.077,-2.86144185066223,0.165935,0.125359711879305,NaN,0.000968172137890423,0,0.125359711879305,0.459652262593159,0.125359711879305
2019-01-18 00:00,-25,-25.2000030517578,78,77.9960479736328,0,192.199996948242,189.3,1.00000001335143e-10,101.7,101.7,0,0,0,0,0.764,0.3386,0.291277706623077,76.3799438476563,1,-7.72,-6.81,-6.208,-5.701,0.0163843221962452,0.0453069284558296,0.109012544155121,0.121287643909454,199.540649414063,212.984085083008,263.800598144531,286.211029052734,0.0919430694580078,0.320689361572266,0.521921813964844,0.567890869140625,0.0424698553979397,0.0444321967661381,0.0525900833308697,0.0565513782203197,-26.8754943847656,-24.3861602783203,-18.5680450439453,-8.55655517578123,3.26918244361877,9.64944934844971,28.7575664520264,34.7138557434082,0,0,0,0,-3.17169799804685,-3.02692260742185,-2.81952514648435,-2.9729064941406,-2.60275878906248,-2.34708251953123,-1.99933471679685,-1.0716613769531,-0.393499755859352,-0.417333984374977,-0.601385498046852,-0.896978759765602,-1.29154052734373,-1.78006591796873,-2.3482727050781,-3.91666293144226,0.023,-3.86904358863831,0.026,-3.47875165939331,0.082,-3.20884132385254,0.074,-2.8906090259552,0.165935,0.120687476295405,NaN,0.000971397842472209,0,0.120687476295405,0.442520735570011,0.120687476295405
2019-01-19 00:00,-20,-21.0999969482422,80,78.9942169189453,0,199,214.2,1.00000001335143e-10,100.59,100.66,0,0,0,0,0.767,0.3349,0.289924323558807,76.3657302856445,1,-7.954,-7.008,-6.401,-5.898,0.0159898493438959,0.0446399822831154,0.108796007931232,0.121144838631153,203.437759399414,216.165023803711,264.325653076172,286.548400878906,0.0955350646972656,0.324932800292969,0.5255859375,0.572041809082031,0.0430310182273388,0.0449096038937569,0.0526802204549313,0.0566127263009548,-26.2074645996094,-23.8656066894531,-17.7480682373047,-8.25913085937498,3.25283217430115,9.64944934844971,28.7575664520264,34.7138557434082,0,0,0,0,-3.15799560546873,-3.01932373046873,-2.8205627441406,-2.9675354003906,-2.61240234374998,-2.36533203124998,-2.0255187988281,-1.10294189453123,-0.381140136718727,-0.424078369140602,-0.606909179687477,-0.900640869140602,-1.29324951171873,-1.7800354003906,-2.34674682617185,-3.89996242523193,0.015,-3.8718421459198,0.026,-3.47988224029541,0.078,-3.22061634063721,0.079,-2.91327786445618,0.165935,0.115690423879734,NaN,0.000976073290561771,0,0.115690423879734,0.424198191606874,0.115690423879734
2019-01-20 00:00,-20.2,-20.4,79,79.994010925293,0,226.699996948242,226.9,1.00000001335143e-10,100.27,100.24,0,0,7.00305310216991e-06,0,0.761,0.335,0.288521647453308,76.3399124145508,1,-7.497,-6.867,-6.349,-5.986,0.0156035227701068,0.0440031178295612,0.108575224876404,0.121002167463303,206.885940551758,219.294067382813,264.863159179688,286.886291503906,0.0981383361816406,0.328348815917969,0.529317199707031,0.576039306640625,0.0435332618653774,0.0453804917633533,0.0527724660933018,0.0566741973161697,-20.2863983154297,-19.2829193115234,-15.9339660644531,-7.85806884765623,3.2280261516571,9.64944934844971,28.7575664520264,34.7138557434082,0,0,0,0,-3.10257568359373,-2.9787658691406,-2.7990783691406,-2.9316467285156,-2.60764160156248,-2.37564697265623,-2.04892578124998,-1.13876953124998,-0.428045654296852,-0.435034179687477,-0.612677001953102,-0.904425048828102,-1.29511108398435,-1.78009643554685,-2.34528198242185,-3.88630723953247,0.024,-3.8730161190033,0.031,-3.48016858100891,0.083,-3.22308373451233,0.083,-2.92595100402832,0.165935,0.111385015301279,NaN,0.000973473949706343,0,0.111385015301279,0.408411726123902,0.111385015301279
2019-01-21 00:00,-23.6,-23.2999938964844,79,78.9953308105469,0,210.800003051758,210.4,1.00000001335143e-10,100.57,100.56,0,0,0,1.61241950991098e-05,0.751,0.3327,0.291414767503738,76.8793716430664,1,-7.458,-6.766,-6.248,-5.9,0.0175757147371769,0.0434213578701019,0.108344078063965,0.120857946574688,195.796966552734,222.23063659668,265.42822265625,287.228607177734,0.101724914550781,0.333020660400391,0.533164794921875,0.580111328125,0.0419312752783298,0.0458310320973396,0.0528697595000267,0.0567365139722824,-24.4012054443359,-21.2690338134765,-15.1013549804687,-7.30817260742185,3.43942713737488,9.64944934844971,28.7575664520264,34.7138557434082,0,0,0,0,-3.04562988281248,-2.92819824218748,-2.75955810546873,-2.88422241210935,-2.58151855468748,-2.36640014648435,-2.06131591796873,-1.1727355957031,-0.436834716796852,-0.443640136718727,-0.619573974609352,-0.908514404296852,-1.29706420898435,-1.78021850585935,-2.3438781738281,-3.87984800338745,0.007,-3.87324523925781,0.026,-3.48045539855957,0.084,-3.22311186790466,0.075,-2.92592263221741,0.165935,0.107396500500209,NaN,0.000973789406498311,0,0.107396500500209,0.39378717698074,0.107396500500209
2019-01-22 00:00,-21.4,-21.5999969482422,81,79.9947128295898,0,172.203750610352,177.576196580137,1.00000001335143e-10,101.18,101.12,0,0,0,0,0.787,0.3592,0.289929896593094,76.8570175170898,1,-7.594,-6.898,-6.434,-6.021,0.0188531912863255,0.0429357439279556,0.108119420707226,0.120713897049427,198.654556274414,224.743957519531,265.979766845703,287.571380615234,0.104114654541016,0.337863586425781,0.537232421875,0.584440551757813,0.0423353724181652,0.0462175197899342,0.052964985370636,0.05679901689291,-22.05380859375,-19.9382385253906,-15.0724243164062,-7.20676269531248,3.74497175216675,9.64944934844971,28.7575664520264,34.7138557434082,0,0,0,0,-3.02606811523435,-2.91147460937498,-2.7467102050781,-2.86847534179685,-2.57291259765623,-2.3636535644531,-2.0682434082031,-1.19577636718748,-0.452947998046852,-0.445776367187477,-0.625219726562477,-0.912847900390602,-1.29923095703123,-1.78046264648435,-2.3425354003906,-3.876624584198,0.013,-3.87304782867432,0.028,-3.48074173927307,0.087,-3.223140001297,0.076,-2.92589616775513,NaN,0.103508978611018,NaN,0.000972125097484827,0,0.103508978611018,0.379532911713301,0.103508978611018
2019-01-23 00:00,-26.1,-25.2999938964844,77,77.9960784912109,0,145.776947021484,148.337337659186,1.00000001335143e-10,101.38,101.45,0,0,0,0,0.781,0.3888,0.288833647966385,76.8791732788086,1,-7.625,-6.888,-6.43,-6.065,0.0183405019342899,0.0425076149404049,0.107898660004139,0.120571345090866,204.111099243164,227.006530761719,266.52392578125,287.911376953125,0.108879943847656,0.342360809326172,0.541394165039062,0.588608154296875,0.0431189872324467,0.0465705469250679,0.0530591495335102,0.0568610727787018,-28.9088958740234,-23.8620666503906,-15.5263122558594,-7.13645019531248,3.74333930015564,9.64944934844971,28.7575664520264,34.7138557434082,0,0,0,0,-3.03339233398435,-2.91391601562498,-2.74515380859373,-2.87030639648435,-2.57065429687498,-2.3638977050781,-2.07599487304685,-1.2290100097656,-0.466558837890602,-0.453375244140602,-0.631811523437477,-0.917211914062477,-1.30148925781248,-1.78079833984373,-2.34125366210935,-3.87486362457275,0.018,-3.87265825271606,0.03,-3.48102760314941,0.086,-3.22316837310791,0.075,-2.92587161064148,NaN,0.0997658986416263,NaN,0.000970460355151574,0,0.0997658986416263,0.365808299555095,0.0997658986416263
