Time,AirTemp_Obs,AirTemp_CLM,RH_Obs,RH_CLM,Shortwave_Obs,Shortwave_CLM,Longwave_Obs,Longwave_CLM,AirPressure_Obs,AirPressure_CLM,Rainfall_Obs,Rainfall_CLM,Snowfall_Obs,Snowfall_CLM,SnowDepth_Echosounder_obs,SnowDepth_MSC_obs,SnowDepth_CLM,SWE_CLM,SCF_CLM,SoilTemp_2cm_Obs,SoilTemp_5cm_Obs,SoilTemp_10cm_Obs,SoilTemp_20cm_Obs,SnowLayerThickness_1,SnowLayerThickness_2,SnowLayerThickness_3,SnowLayerThickness_4,SnowLayerDensities_1,SnowLayerDensities_2,SnowLayerDensities_3,SnowLayerDensities_4,SnowLayerGrainRadii_1,SnowLayerGrainRadii_2,SnowLayerGrainRadii_3,SnowLayerGrainRadii_4,SnowThermalConductivities_1,SnowThermalConductivities_2,SnowThermalConductivities_3,SnowThermalConductivities_4,SnowLayerTemps_1,SnowLayerTemps_2,SnowLayerTemps_3,SnowLayerTemps_4,SnowIceContent_1,SnowIceContent_2,SnowIceContent_3,SnowIceContent_4,SnowLiquidWater_1,SnowLiquidWater_2,SnowLiquidWater_3,SnowLiquidWater_4,SoilTemp_1cm_CLM,SoilTemp_4cm_CLM,SoilTemp_9cm_CLM,SoilTemp_10cm_CLM,SoilTemp_16cm_CLM,SoilTemp_26cm_CLM,SoilTemp_40cm_CLM,SoilTemp_80cm_CLM,SoilTemp_136cm_CLM,SoilTemp_170cm_CLM,SoilTemp_208cm_CLM,SoilTemp_250cm_CLM,SoilTemp_299cm_CLM,SoilTemp_358cm_CLM,SoilTemp_427cm_CLM,SoilMoisture_1cm_CLM,SoilMoisture_2cm_Obs,SoilMoisture_4cm_CLM,SoilMoisture_5cm_Obs,SoilMoisture_9cm_CLM,SoilMoisture_10cm_Obs,SoilMoisture_16cm_CLM,SoilMoisture_20cm_Obs,SoilMoisture_26cm_CLM,NEE_Obs,NEE_CLM,CH4_Obs,CH4_CLM,NPP_CLM,EcosysResp_CLM,CO2Flux_CLM,SoilResp_CLM
2013-01-01 00:00,-18.8,-18.7999938964844,85,84.9944534301758,NaN,237.973007202148,NaN,1.00000001335143e-10,100.63,100.63,NaN,0,NaN,7.93561412137933e-06,NaN,NaN,0.17652054131031,47.7125282287598,0.992926239967346,NaN,NaN,NaN,NaN,0.0201424825936556,0.0502597242593765,0.107375897467136,NaN,225.134231567383,268.385589599609,279.659515380859,NaN,0.146726806640625,0.353085662841797,0.576765686035156,NaN,0.0742782056331635,0.0998598635196686,0.108387961983681,NaN,-21.9423583984375,-26.5214447021484,-24.2829193115234,NaN,4.50268459320068,13.3935680389404,29.8162746429443,NaN,0,0,0,NaN,-19.9977478027344,-20.2584289550781,-19.9590057373047,-20.0865234375,-19.3442291259765,-18.2528442382812,-16.7114624023437,-13.5864929199219,-11.7861083984375,-10.7032836914062,-9.40671386718748,-8.1734680175781,-7.02716674804685,-6.1063293457031,-5.57480468749998,0.390424400568008,NaN,0.53308892250061,NaN,0.574570059776306,NaN,0.527168452739716,NaN,0.384990721940994,NaN,0,NaN,0.000553977947796386,0,0,0,0
2013-01-02 00:00,-21.2,-22.0999969482422,82,81.9952774047852,NaN,223.658996582031,NaN,0.0989999994635582,99.4,99.58,NaN,0,NaN,2.1737821498391e-06,NaN,NaN,0.1788100451231,47.9097480773926,0.995406091213226,NaN,NaN,NaN,NaN,0.0200950559228659,0.0502485521137714,0.108993791043758,NaN,214.738861083984,266.412109375,279.031646728516,NaN,0.146545425415039,0.348545043945312,0.5737099609375,NaN,0.0701951459050179,0.0984375178813934,0.107894666492939,NaN,-23.8772491455078,-23.2948059082031,-21.5079406738281,NaN,4.29336595535278,13.3190832138062,30.2588138580322,NaN,0,0,0,NaN,-18.3238128662109,-18.2078155517578,-18.0748352050781,-18.1778167724609,-17.8791107177734,-17.4728302001953,-16.6832946777344,-14.0705932617187,-12.0691284179687,-10.8706726074219,-9.53116455078123,-8.2828430175781,-7.12430419921873,-6.18643798828123,-5.63260498046873,0.390377014875412,NaN,0.533104658126831,NaN,0.574569940567017,NaN,0.527168333530426,NaN,0.384990662336349,NaN,0,NaN,0.00040019175063262,0,0,0,0
2013-01-03 00:00,-17.8,-17.7000030517578,86,85.9941253662109,NaN,241.503005981445,NaN,1.00000001335143e-10,99.56,99.47,NaN,0,NaN,2.78486845672887e-06,NaN,NaN,0.188090726733208,49.027645111084,0.999602317810059,NaN,NaN,NaN,NaN,0.0200258698314428,0.0500646755099297,0.115555748343468,NaN,189.183349609375,257.486328125,277.237823486328,NaN,0.14149430847168,0.330478759765625,0.561636352539063,NaN,0.0628847554326057,0.0926463901996613,0.106519386172295,NaN,-18.5510467529297,-19.1300720214844,-19.0222076416015,NaN,3.78366708755493,12.8743162155151,31.9938087463379,NaN,0,0,0,NaN,-17.1568969726562,-17.1248229980469,-17.0770324707031,-17.1121276855469,-16.9848999023437,-16.7547973632812,-16.2433227539062,-14.2480529785156,-12.3544372558594,-11.0823425292969,-9.67490234374998,-8.39633789062498,-7.22141113281248,-6.26621093749998,-5.69061889648435,0.390342861413956,NaN,0.533120274543762,NaN,0.574569821357727,NaN,0.527168273925781,NaN,0.384990602731705,NaN,0,NaN,0.000405627927686969,0,0,0,0
2013-01-04 00:00,-22.6,-21.7000030517578,81,82.9953384399414,NaN,228.52799987793,NaN,1.00000001335143e-10,100.24,100.23,NaN,0,NaN,0,NaN,NaN,0.188992589712143,49.245288848877,0.999754011631012,NaN,NaN,NaN,NaN,0.0198124088346958,0.0499894730746746,0.11954228579998,NaN,179.151245117188,252.067276000977,276.522338867188,NaN,0.138445541381836,0.319329986572266,0.554048522949219,NaN,0.0607294514775276,0.088881641626358,0.105923973023891,NaN,-17.9101013183594,-17.6386474609375,-17.3166564941406,NaN,3.54798603057861,12.5971641540527,33.0467948913574,NaN,0,0,0,NaN,-16.4301513671875,-16.4029296875,-16.3669189453125,-16.3939575195312,-16.3020080566406,-16.142431640625,-15.7814697265625,-14.2507995605469,-12.5649780273437,-11.2899536132812,-9.8335021972656,-8.51700439453123,-7.31967773437498,-6.34589233398435,-5.74884643554685,0.390310972929001,NaN,0.533135831356049,NaN,0.574569702148438,NaN,0.527168154716492,NaN,0.38499054312706,NaN,0,NaN,0.000409321112079746,0,0,0,0
2013-01-05 00:00,-27.6,-27.0999969482422,77,77.9967041015625,NaN,209.205993652344,NaN,1.00000001335143e-10,100.7,100.7,NaN,0,NaN,0,NaN,NaN,0.187760442495346,49.2430419921875,0.999760270118713,NaN,NaN,NaN,NaN,0.0187492538243532,0.0498413853347301,0.119746223092079,NaN,188.633987426758,252.358108520508,276.764312744141,NaN,0.139693099975586,0.31959130859375,0.553591430664062,NaN,0.062455914914608,0.0889899283647537,0.106100551784039,NaN,-20.6767639160156,-19.2120727539062,-17.3050140380859,NaN,3.53514122962952,12.5748062133789,33.1334114074707,NaN,0,0,0,NaN,-16.0900024414062,-16.0340942382812,-15.9783081054687,-16.0229553222656,-15.9025634765625,-15.7486938476562,-15.436865234375,-14.1790222167969,-12.6953796386719,-11.463720703125,-9.9926818847656,-8.64362182617185,-7.42011108398435,-6.4257873535156,-5.80728759765623,0.390278846025467,NaN,0.53315132856369,NaN,0.574569582939148,NaN,0.527168035507202,NaN,0.384990513324738,NaN,0,NaN,0.000409428828152369,0,0,0,0
2013-01-06 00:00,-25.2,-24.7999938964844,79,79.9961090087891,NaN,217.123001098633,NaN,1.00000001335143e-10,100.29,100.29,NaN,0,NaN,5.39025961643347e-07,NaN,NaN,0.188874170184135,49.4159317016602,0.999835193157196,NaN,NaN,NaN,NaN,0.0192211642861366,0.0497001893818378,0.119612485170364,NaN,189.308639526367,253.062393188477,277.059997558594,NaN,0.140105209350586,0.322517028808594,0.5551552734375,NaN,0.0626050159335136,0.089433565735817,0.106332145631313,NaN,-26.9106964111328,-24.2228912353515,-19.0107788085937,NaN,3.6372172832489,12.5748062133789,33.1334114074707,NaN,0,0,0,NaN,-16.2614501953125,-16.14462890625,-16.030615234375,-16.1223815917969,-15.8913024902344,-15.6550659179687,-15.2779602050781,-14.1005004882812,-12.7673400878906,-11.5971435546875,-10.1407531738281,-8.77203979492185,-7.5227111816406,-6.50617065429685,-5.86600341796873,0.390246629714966,NaN,0.533166766166687,NaN,0.574569463729858,NaN,0.527167975902557,NaN,0.384990453720093,NaN,0,NaN,0.00041175333594419,0,0,0,0
2013-01-07 00:00,-33.5,-33.0999969482422,71,70.9978637695313,NaN,187.957992553711,NaN,1.00000001335143e-10,99.77,99.79,NaN,0,NaN,0,NaN,NaN,0.189847379922867,49.5954666137695,0.999889135360718,NaN,NaN,NaN,NaN,0.0197867639362812,0.0499575361609459,0.120205633342266,NaN,184.297424316406,252.170364379883,277.181365966797,NaN,0.138238342285156,0.322605285644531,0.556157348632813,NaN,0.0616103410720825,0.0889208540320396,0.10643270611763,NaN,-28.067007446289,-24.6461853027344,-19.4000457763672,NaN,3.64602756500244,12.596266746521,33.3147048950195,NaN,0,0,0,NaN,-16.3054260253906,-16.1606201171875,-16.0264343261719,-16.1359313964844,-15.8720458984375,-15.6222900390625,-15.2324279785156,-14.0621398925781,-12.8093933105469,-11.6972412109375,-10.2722229003906,-8.89777221679685,-7.62668457031248,-6.58722534179685,-5.92502441406248,0.390214860439301,NaN,0.533182144165039,NaN,0.574569344520569,NaN,0.527167856693268,NaN,0.384990394115448,NaN,0,NaN,0.000407852735821895,0,0,0,0
2013-01-08 00:00,-33.4,-33.2000030517578,71,70.9978866577148,NaN,191.656997680664,NaN,1.00000001335143e-10,99.7,99.68,NaN,0,NaN,0,NaN,NaN,0.188979342579842,49.5875625610352,0.999889373779297,NaN,NaN,NaN,NaN,0.0193726010620594,0.0498547591269016,0.120174467563629,NaN,189.040802001953,252.611328125,277.436859130859,NaN,0.140194595336914,0.3257998046875,0.558715270996094,NaN,0.0625613778829575,0.089154414832592,0.106628067791462,NaN,-33.0753234863281,-28.9648345947265,-21.1746124267578,NaN,3.66149926185608,12.5924768447876,33.3371353149414,NaN,0,0,0,NaN,-16.6718811035156,-16.4829467773437,-16.3053039550781,-16.4496826171875,-16.1000427246094,-15.774755859375,-15.299169921875,-14.0573181152344,-12.843603515625,-11.7765563964844,-10.3873046875,-9.01773681640623,-7.73068847656248,-6.66892089843748,-5.98447265624998,0.390183240175247,NaN,0.533197402954102,NaN,0.574569225311279,NaN,0.527167797088623,NaN,0.384990334510803,NaN,0,NaN,0.000403791807385002,0,0,0,0
2013-01-09 00:00,-20.1,-20.2999938964844,84,82.9946594238281,NaN,231.516006469727,NaN,0.00100000004749745,100.22,100.18,NaN,0,NaN,5.40418568562018e-06,NaN,NaN,0.189951971173286,49.7944564819336,0.999929189682007,NaN,NaN,NaN,NaN,0.0193723682314157,0.0497698783874512,0.120059736073017,NaN,191.572830200195,253.153594970703,277.698516845703,NaN,0.140943603515625,0.327913116455078,0.561253540039062,NaN,0.0630960986018181,0.0894997119903564,0.106833092868328,NaN,-24.0883239746094,-23.4662994384765,-20.1684936523437,NaN,3.71029305458069,12.5981826782227,33.3371353149414,NaN,0,0,0,NaN,-16.3696044921875,-16.2749694824219,-16.1762145996094,-16.2544006347656,-16.0435852050781,-15.7957824707031,-15.3681091308594,-14.0966857910156,-12.8828796386719,-11.8457702636719,-10.4892028808594,-9.13065185546873,-7.83353271484373,-6.75104370117185,-6.0443176269531,0.390152007341385,NaN,0.533212661743164,NaN,0.57456910610199,NaN,0.527167677879333,NaN,0.384990304708481,NaN,0,NaN,0.000408308840988945,0,0,0,0
2013-01-10 00:00,-21.1,-21.2999938964844,82,81.9949569702148,NaN,173.90299987793,NaN,1.00000001335143e-10,100.62,100.66,NaN,0,NaN,0,NaN,NaN,0.168651908636093,49.7999725341797,0.99993234872818,NaN,NaN,NaN,NaN,0.0144283855333924,0.0449092201888561,0.119025841355324,NaN,278.4677734375,284.405212402344,280.123443603516,NaN,0.139234100341797,0.327741424560547,0.561916564941406,NaN,0.114759787917137,0.112516917288303,0.108580380678177,NaN,-19.6769470214844,-19.2374328613281,-17.7691101074219,NaN,3.81720900535583,12.6471281051636,33.3371353149414,NaN,0,0,0,NaN,-15.9448303222656,-15.8802551269531,-15.8147033691406,-15.8669494628906,-15.7265380859375,-15.555517578125,-15.2355407714844,-14.1153625488281,-12.9303039550781,-11.9126953125,-10.58212890625,-9.23663940429685,-7.93424072265623,-6.8332580566406,-6.10455932617185,0.390121102333069,NaN,0.533227801322937,NaN,0.5745689868927,NaN,0.527167618274689,NaN,0.384990245103836,NaN,0,NaN,0.000410615077130498,0,0,0,0
2013-01-11 00:00,-27.1,-27.2999938964844,77,76.9966659545898,NaN,194.682998657227,NaN,1.00000001335143e-10,100.82,100.79,NaN,0,NaN,4.724919108412e-06,NaN,NaN,0.170299336314201,50.0623970031738,0.999961853027344,NaN,NaN,NaN,NaN,0.0125571945682168,0.0397425405681133,0.117375113070011,NaN,318.401153564453,318.241302490234,284.035430908203,NaN,0.137478118896484,0.329255554199219,0.563228576660156,NaN,0.144427224993706,0.144004747271538,0.111942529678345,NaN,-25.6324066162109,-23.9837249755859,-18.9726623535156,NaN,3.99354195594788,12.6471281051636,33.3371353149414,NaN,0,0,0,NaN,-16.2489074707031,-16.089453125,-15.9430297851562,-16.0627807617187,-15.7790588378906,-15.5257629394531,-15.1539367675781,-14.0927490234375,-12.96982421875,-11.976416015625,-10.6689514160156,-9.33664550781248,-8.03226318359373,-6.91522827148435,-6.1651672363281,0.39008966088295,NaN,0.533242881298065,NaN,0.574568867683411,NaN,0.527167499065399,NaN,0.384990185499191,NaN,0,NaN,0.000406635396150327,0,0,0,0
